[14062:253552:1008/140727.168671:INFO:components/enterprise/browser/controller/chrome_browser_cloud_management_controller.cc:206] No machine level policy manager exists.
[14062:253668:1008/140727.784809:ERROR:base/process/process_mac.cc:53] task_policy_set TASK_CATEGORY_POLICY: (os/kern) invalid argument (4)
[14062:253668:1008/140727.784911:ERROR:base/process/process_mac.cc:98] task_policy_set TASK_SUPPRESSION_POLICY: (os/kern) invalid argument (4)
[14062:253552:1008/140727.981049:INFO:CONSOLE:0] "[DOM] Input elements should have autocomplete attributes (suggested: "current-password"): (More info: https://goo.gl/9p2vKq) %o", source: https://nid.naver.com/nidlogin.login (0)
[14062:253552:1008/143500.466546:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[14062:253552:1008/143511.436507:INFO:CONSOLE:2] "키보드 입력 차단 및 포커스 정리 완료", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.510296:INFO:CONSOLE:2] "=== 최강화된 확인 버튼 찾기 시작 ===", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.510384:INFO:CONSOLE:2] "현재 페이지의 모든 버튼 상황:", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.510505:INFO:CONSOLE:2] "버튼 1: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.510583:INFO:CONSOLE:2] "버튼 2: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.510687:INFO:CONSOLE:2] "버튼 3: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.510744:INFO:CONSOLE:2] "버튼 4: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.510766:INFO:CONSOLE:2] "버튼 5: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.510817:INFO:CONSOLE:2] "버튼 6: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.510893:INFO:CONSOLE:2] "버튼 7: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.510944:INFO:CONSOLE:2] "버튼 8: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.510984:INFO:CONSOLE:2] "버튼 9: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.511124:INFO:CONSOLE:2] "버튼 10: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.511190:INFO:CONSOLE:2] "버튼 11: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.511253:INFO:CONSOLE:2] "버튼 12: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.511327:INFO:CONSOLE:2] "버튼 13: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.511378:INFO:CONSOLE:2] "버튼 14: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.511418:INFO:CONSOLE:2] "버튼 15: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.511480:INFO:CONSOLE:2] "버튼 16: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.511554:INFO:CONSOLE:2] "버튼 17: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.511569:INFO:CONSOLE:2] "버튼 18: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.511604:INFO:CONSOLE:2] "버튼 19: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.511662:INFO:CONSOLE:2] "버튼 20: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.511699:INFO:CONSOLE:2] "버튼 21: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.511805:INFO:CONSOLE:2] "버튼 22: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.511864:INFO:CONSOLE:2] "버튼 23: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.511878:INFO:CONSOLE:2] "버튼 24: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.511962:INFO:CONSOLE:2] "버튼 25: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.511977:INFO:CONSOLE:2] "버튼 26: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.512023:INFO:CONSOLE:2] "버튼 27: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.512063:INFO:CONSOLE:2] "버튼 28: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.512109:INFO:CONSOLE:2] "버튼 29: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.512162:INFO:CONSOLE:2] "버튼 30: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.512217:INFO:CONSOLE:2] "버튼 31: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.512279:INFO:CONSOLE:2] "버튼 32: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.512330:INFO:CONSOLE:2] "버튼 33: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.512346:INFO:CONSOLE:2] "버튼 34: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.512405:INFO:CONSOLE:2] "버튼 35: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.512439:INFO:CONSOLE:2] "버튼 36: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.512484:INFO:CONSOLE:2] "버튼 37: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.512534:INFO:CONSOLE:2] "버튼 38: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.512581:INFO:CONSOLE:2] "버튼 39: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.512662:INFO:CONSOLE:2] "버튼 40: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.512677:INFO:CONSOLE:2] "버튼 41: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.512722:INFO:CONSOLE:2] "버튼 42: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.512772:INFO:CONSOLE:2] "버튼 43: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.512850:INFO:CONSOLE:2] "버튼 45: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.512863:INFO:CONSOLE:2] "버튼 47: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.512919:INFO:CONSOLE:2] "버튼 51: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.512966:INFO:CONSOLE:2] "버튼 55: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513020:INFO:CONSOLE:2] "버튼 58: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513047:INFO:CONSOLE:2] "버튼 59: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513103:INFO:CONSOLE:2] "버튼 61: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513163:INFO:CONSOLE:2] "버튼 62: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513218:INFO:CONSOLE:2] "버튼 64: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513230:INFO:CONSOLE:2] "버튼 65: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513272:INFO:CONSOLE:2] "버튼 67: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513315:INFO:CONSOLE:2] "버튼 68: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513360:INFO:CONSOLE:2] "버튼 70: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513395:INFO:CONSOLE:2] "버튼 71: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513437:INFO:CONSOLE:2] "버튼 74: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513514:INFO:CONSOLE:2] "버튼 75: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513528:INFO:CONSOLE:2] "버튼 78: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513607:INFO:CONSOLE:2] "버튼 98: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513630:INFO:CONSOLE:2] "버튼 99: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513706:INFO:CONSOLE:2] "버튼 100: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513736:INFO:CONSOLE:2] "버튼 101: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513798:INFO:CONSOLE:2] "버튼 102: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513824:INFO:CONSOLE:2] "버튼 103: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513868:INFO:CONSOLE:2] "버튼 104: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513922:INFO:CONSOLE:2] "버튼 105: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513962:INFO:CONSOLE:2] "버튼 106: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.513994:INFO:CONSOLE:2] "버튼 107: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.514047:INFO:CONSOLE:2] "버튼 108: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.514104:INFO:CONSOLE:2] "버튼 109: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.514144:INFO:CONSOLE:2] "버튼 110: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.514177:INFO:CONSOLE:2] "버튼 111: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.514230:INFO:CONSOLE:2] "버튼 112: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.514293:INFO:CONSOLE:2] "버튼 113: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.514319:INFO:CONSOLE:2] "버튼 114: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.514370:INFO:CONSOLE:2] "버튼 115: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.514431:INFO:CONSOLE:2] "버튼 116: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.514505:INFO:CONSOLE:2] "버튼 117: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.514520:INFO:CONSOLE:2] "버튼 118: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.514558:INFO:CONSOLE:2] "버튼 119: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.514590:INFO:CONSOLE:2] "버튼 120: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.514635:INFO:CONSOLE:2] "버튼 121: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.514676:INFO:CONSOLE:2] "버튼 122: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.514735:INFO:CONSOLE:2] "버튼 123: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.514755:INFO:CONSOLE:2] "버튼 124: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.514804:INFO:CONSOLE:2] "버튼 125: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.514864:INFO:CONSOLE:2] "1단계: 정확한 선택자로 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143516.514910:INFO:CONSOLE:2] "✅ 정확한 선택자로 확인 버튼 클릭: button.se-popup-button-confirm", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143518.773089:INFO:CONSOLE:2] "키보드 입력 차단 해제 완료", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143519.925857:INFO:CONSOLE:2] "Google Maps JavaScript API has been loaded directly without loading=async. This can result in suboptimal performance. For best-practice loading patterns please see https://goo.gle/js-api-loading", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143526.822657:INFO:CONSOLE:2] "추가 버튼 발견, 5번 클릭 시도 시작...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143526.823148:INFO:CONSOLE:2] "1번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143527.826107:INFO:CONSOLE:2] "2번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143528.825976:INFO:CONSOLE:2] "3번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143529.825686:INFO:CONSOLE:2] "4번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143530.826451:INFO:CONSOLE:2] "5번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143531.848186:INFO:CONSOLE:2] "정확한 선택자로 확인 버튼 발견", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143622.508440:INFO:CONSOLE:2] "=== 최종 발행 버튼 찾기 시작 ===", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143622.508619:INFO:CONSOLE:2] "🎯 data-testid로 발행 버튼 찾기...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143622.508783:INFO:CONSOLE:2] "🎯 confirm_btn 클래스로 발행 버튼 찾기...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143622.509004:INFO:CONSOLE:2] "✅ confirm_btn으로 발행 버튼 발견: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143622.540114:INFO:CONSOLE:2] "✅ confirm_btn 발행 버튼 클릭 완료", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/143623.904045:INFO:CONSOLE:275] "Google Maps JavaScript API has been loaded directly without loading=async. This can result in suboptimal performance. For best-practice loading patterns please see https://goo.gle/js-api-loading", source: https://maps.google.co.kr/maps/api/js?v=3&client=gme-nhncorp&language=ko&channel=naver_blog (275)
[14062:253552:1008/150040.911903:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/150044.507857:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
